run_id	n_simulations	nlp
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352049_1620c3d5	100000	-13.367270469665527
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352058_0f6217b5	20	6.696151256561279
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352066_e02034b2	50	0.005986140109598637
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352074_a7ad0fd8	100	-5.793110370635986
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352083_4e788303	200	-11.024171829223633
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352092_10b9f7ad	500	-12.273048400878906
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352100_1be1ce5d	1000	-12.992082595825195
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352108_90ef40bf	10000	-13.537986755371094
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352117_c281b206	100000	-13.370061874389648
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352125_c6315e24	20	8.00969123840332
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352134_cbe9b486	50	0.47944164276123047
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352142_deb6b286	100	-5.489721775054932
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352151_dfc037e8	200	-10.513731956481934
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352159_1ce994ed	500	-12.361552238464355
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352167_ff296030	1000	-12.800387382507324
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352176_8a2314b8	10000	-13.460963249206543
030622_bis_lotvolt_latvar_cprsr_sim_score_1654352184_9a1fc960	100000	-13.555694580078125
