run_id	n_simulations	nlp
030622_bis_lotvolt_latvar_cprsr_sim_1654330072_8d1b6760	500	-12.625567436218262
030622_bis_lotvolt_latvar_cprsr_sim_1654330081_570b43d1	1000	-12.936761856079102
030622_bis_lotvolt_latvar_cprsr_sim_1654330089_eebab23c	10000	-13.302034378051758
030622_bis_lotvolt_latvar_cprsr_sim_1654330098_809d7ea4	100000	-13.531661987304688
030622_bis_lotvolt_latvar_cprsr_sim_1654330106_94a93566	20	23.63150978088379
030622_bis_lotvolt_latvar_cprsr_sim_1654330115_bd340745	50	7.15751314163208
030622_bis_lotvolt_latvar_cprsr_sim_1654330125_19170dd8	100	-6.429749011993408
030622_bis_lotvolt_latvar_cprsr_sim_1654330133_14109a58	200	-10.359708786010742
030622_bis_lotvolt_latvar_cprsr_sim_1654330141_fefc8ab7	500	-12.59581470489502
030622_bis_lotvolt_latvar_cprsr_sim_1654330150_b832caf4	1000	-12.984588623046875
030622_bis_lotvolt_latvar_cprsr_sim_1654330158_83aa32a4	10000	-13.570144653320312
030622_bis_lotvolt_latvar_cprsr_sim_1654330166_df06c76c	100000	-13.433954238891602
030622_bis_lotvolt_latvar_cprsr_sim_1654330175_5548d844	20	14.76505184173584
030622_bis_lotvolt_latvar_cprsr_sim_1654330183_957f6eec	50	4.164511680603027
030622_bis_lotvolt_latvar_cprsr_sim_1654330192_41ed644e	100	-3.3757436275482178
030622_bis_lotvolt_latvar_cprsr_sim_1654330200_92e9e0c8	200	-8.570100784301758
030622_bis_lotvolt_latvar_cprsr_sim_1654330209_d10292af	500	-12.67281436920166
030622_bis_lotvolt_latvar_cprsr_sim_1654330217_b0b87b8b	1000	-13.111607551574707
030622_bis_lotvolt_latvar_cprsr_sim_1654330226_84c60d4d	10000	-13.39135456085205
030622_bis_lotvolt_latvar_cprsr_sim_1654330235_4a6f2e9f	100000	-13.520023345947266
030622_bis_lotvolt_latvar_cprsr_sim_1654330243_c3a2c82e	20	43.47447967529297
030622_bis_lotvolt_latvar_cprsr_sim_1654330252_5dc1f7e7	50	5.502377510070801
030622_bis_lotvolt_latvar_cprsr_sim_1654330260_77ae6085	100	-2.3834309577941895
030622_bis_lotvolt_latvar_cprsr_sim_1654330270_1bca5de1	200	-9.329474449157715
030622_bis_lotvolt_latvar_cprsr_sim_1654330279_8b5027b0	500	-12.572589874267578
030622_bis_lotvolt_latvar_cprsr_sim_1654330287_f900d9d0	1000	-12.931804656982422
030622_bis_lotvolt_latvar_cprsr_sim_1654330296_c59e9d0c	10000	-13.524890899658203
030622_bis_lotvolt_latvar_cprsr_sim_1654330304_5cca88c2	100000	-13.375188827514648
030622_bis_lotvolt_latvar_cprsr_sim_1654352946_7b4ff44f	20	37.645164489746094
030622_bis_lotvolt_latvar_cprsr_sim_1654352954_e2f7bda4	50	14.037399291992188
030622_bis_lotvolt_latvar_cprsr_sim_1654352963_6e0642cf	100	-1.2337570190429688
030622_bis_lotvolt_latvar_cprsr_sim_1654352971_31b3963f	200	-8.583233833312988
030622_bis_lotvolt_latvar_cprsr_sim_1654352979_9a3407b5	500	-12.56542682647705
030622_bis_lotvolt_latvar_cprsr_sim_1654352988_ae83ffd0	1000	-13.027057647705078
030622_bis_lotvolt_latvar_cprsr_sim_1654352996_b2cd950e	10000	-13.422943115234375
030622_bis_lotvolt_latvar_cprsr_sim_1654353005_61db2efc	100000	-13.570300102233887
030622_bis_lotvolt_latvar_cprsr_sim_1654353013_8f4b3734	20	43.391727447509766
030622_bis_lotvolt_latvar_cprsr_sim_1654353022_e6a2d33e	50	5.633376598358154
030622_bis_lotvolt_latvar_cprsr_sim_1654353030_a970026a	100	-3.608379364013672
030622_bis_lotvolt_latvar_cprsr_sim_1654353038_44e4ae31	200	-9.958894729614258
030622_bis_lotvolt_latvar_cprsr_sim_1654353047_6ccc1811	500	-12.826844215393066
030622_bis_lotvolt_latvar_cprsr_sim_1654353055_4eca5788	1000	-13.048293113708496
030622_bis_lotvolt_latvar_cprsr_sim_1654353064_b7147cd2	10000	-13.530092239379883
030622_bis_lotvolt_latvar_cprsr_sim_1654353073_2175ad24	100000	-13.537703514099121
030622_bis_lotvolt_latvar_cprsr_sim_1654353081_49e48be3	20	14.04842472076416
030622_bis_lotvolt_latvar_cprsr_sim_1654353089_ff908ae5	50	4.364520072937012
030622_bis_lotvolt_latvar_cprsr_sim_1654353098_1fd12335	100	-6.263057231903076
030622_bis_lotvolt_latvar_cprsr_sim_1654353106_ceb0f476	200	-9.782682418823242
030622_bis_lotvolt_latvar_cprsr_sim_1654353114_c1c390a3	500	-12.524319648742676
030622_bis_lotvolt_latvar_cprsr_sim_1654353123_fb5f309f	1000	-12.932697296142578
030622_bis_lotvolt_latvar_cprsr_sim_1654353131_ad4de10b	10000	-13.430879592895508
030622_bis_lotvolt_latvar_cprsr_sim_1654353139_56cdadbc	100000	-13.434242248535156
030622_bis_lotvolt_latvar_cprsr_sim_1654353148_88b77192	20	21.619054794311523
030622_bis_lotvolt_latvar_cprsr_sim_1654353157_60327dfc	50	19.17376708984375
030622_bis_lotvolt_latvar_cprsr_sim_1654353165_3a0bd9af	100	-3.883086681365967
030622_bis_lotvolt_latvar_cprsr_sim_1654353174_1b4feb28	200	-9.875410079956055
030622_bis_lotvolt_latvar_cprsr_sim_1654353182_fbd615b0	500	-12.586565017700195
030622_bis_lotvolt_latvar_cprsr_sim_1654353190_419ebd04	1000	-13.092714309692383
030622_bis_lotvolt_latvar_cprsr_sim_1654353199_73fe55b6	10000	-13.385658264160156
030622_bis_lotvolt_latvar_cprsr_sim_1654353207_40f32029	100000	-13.462285041809082
030622_bis_lotvolt_latvar_cprsr_sim_1654353216_5bcc5d2f	20	21.22073745727539
030622_bis_lotvolt_latvar_cprsr_sim_1654353224_da08ea95	50	0.6587352156639099
030622_bis_lotvolt_latvar_cprsr_sim_1654353232_5549d630	100	-2.1437063217163086
030622_bis_lotvolt_latvar_cprsr_sim_1654353241_3778dfd9	200	-10.137255668640137
030622_bis_lotvolt_latvar_cprsr_sim_1654353249_eae7cf78	500	-12.064126968383789
030622_bis_lotvolt_latvar_cprsr_sim_1654353258_47e2599e	1000	-12.97169303894043
030622_bis_lotvolt_latvar_cprsr_sim_1654353266_6fa4b97f	10000	-13.486637115478516
030622_bis_lotvolt_latvar_cprsr_sim_1654353274_f0d67cd3	100000	-13.56694507598877
