run_id	n_simulations	nlp
lotvolt_latvar_cprsr_sim_3_1653037424_e1837d7c	500	-12.284674644470215
lotvolt_latvar_cprsr_sim_3_1653037432_6d200e5f	500	-12.269331932067871
lotvolt_latvar_cprsr_sim_3_1653037440_5bb04564	500	-12.409464836120605
lotvolt_latvar_cprsr_sim_3_1653037448_ee20adc0	500	-12.403538703918457
lotvolt_latvar_cprsr_sim_3_1653037456_d930ca4c	1000	-13.017496109008789
lotvolt_latvar_cprsr_sim_3_1653037464_4a6925bb	1000	-12.993978500366211
lotvolt_latvar_cprsr_sim_3_1653037472_f1cc3586	1000	-12.853702545166016
lotvolt_latvar_cprsr_sim_3_1653037480_eb56d582	1000	-13.007144927978516
lotvolt_latvar_cprsr_sim_3_1653037487_e73c255c	1000	-12.936816215515137
lotvolt_latvar_cprsr_sim_3_1653037495_476ce117	10000	-13.376537322998047
lotvolt_latvar_cprsr_sim_3_1653037503_118005e3	10000	-13.29491138458252
lotvolt_latvar_cprsr_sim_3_1653037512_8d22ae7d	10000	-13.373069763183594
lotvolt_latvar_cprsr_sim_3_1653037520_01691088	10000	-13.294633865356445
lotvolt_latvar_cprsr_sim_3_1653037528_11b65a1a	10000	-13.39857006072998
lotvolt_latvar_cprsr_sim_3_1653037535_c58d8eb4	100000	-13.336742401123047
lotvolt_latvar_cprsr_sim_3_1653037544_98ae3b1c	100000	-13.363202095031738
lotvolt_latvar_cprsr_sim_3_1653037552_17b77e77	100000	-13.3556547164917
lotvolt_latvar_cprsr_sim_3_1653037560_b1f94bb1	100000	-13.297054290771484
lotvolt_latvar_cprsr_sim_3_1653037569_024a19d8	100000	-13.382872581481934
