run_id	n_simulations	c2st_metric_mean
04ade9df-18cb-4cac-8205-8f2cb4c84f63	100	0.9751870036125183
622d175b-77ab-432b-b46b-5c09c00c11be	200	0.8314774632453918
b66fb9d3-ec53-4883-b357-55dc2a39a696	500	0.7754991054534912
325f7b27-88b9-4978-9416-3c4a1e62198b	1000	0.7635956406593323
3835c3e1-e031-4248-acf3-e563bb35f905	10000	0.7977728247642517
2181288e-8b94-4a96-a208-48fc47e9dc36	100000	0.7463425993919373
cc28b695-0feb-4bd5-9c7b-04ecb0da3de6	20	0.9978761672973633
297d782b-315f-4003-a5f6-54f0b8292453	50	0.9890171885490417
83b43137-edbc-4ec3-b423-40bc195f611c	100	0.9262215495109558
d49e54e9-1679-4c7a-8808-031f9a130d0f	200	0.8679117560386658
a0957fb0-cfef-4a4f-aa88-b8e711e357b4	500	0.7988018989562988
c5078b51-4e2b-419f-85e8-d586364395b6	1000	0.7655555605888367
d41f339c-d74d-4503-b222-0f96f66c2e21	10000	0.7716946005821228
d3786c93-05a4-41b7-91fc-75a96677a0d1	100000	0.7581235766410828
f9561d39-9eec-4c12-855f-a8a7e8d50a79	20	0.998619556427002
ff6affa3-5d02-40dd-93e3-e90e21849f76	50	0.9837848544120789
61150ba6-509a-4ca0-8158-1c93aca0b75f	100	0.9393283724784851
b9c9cd7e-f778-4738-9dbb-6d389d47743c	200	0.8664913177490234
817a8aca-9e0f-4af9-b93a-a3a62007765b	500	0.7798303365707397
c7673ef8-12c1-4b8c-acd7-5a52bc378467	1000	0.7836907505989075
aeacf66c-0e26-4bd3-b5ca-7cb96798c2a6	10000	0.7602481842041016
686bfe88-e89f-476f-ae4b-523210081fc7	100000	0.7462343573570251
cffce90a-d214-4f4d-89af-a3e13ed1a104	20	0.9991655349731445
02161219-13ae-4f6c-8815-f93a0d05c1fa	50	0.9827214479446411
c3c18b31-90a6-4fbd-82fd-979a44cc369b	100	0.9301930665969849
5621a8e4-6d9d-42e5-a775-5284ecb3fa52	200	0.8557756543159485
3bb50536-8c1b-44b2-8049-36199d58b554	500	0.7930812239646912
485f7682-1700-4685-8280-b96f94592199	1000	0.7524561882019043
456405d9-a5e0-435d-8a4d-375a3625b715	10000	0.74454665184021
c194db73-bc3a-48b2-982f-2148af01dc36	100000	0.7463353872299194
7289d020-fd7a-48a7-b925-739baae6f900	20	0.9928461313247681
daff9633-3ca7-4dd4-bc8d-1cae49ed6794	50	0.9936708807945251
3e2fc7dd-f9ad-4d72-aa08-9e2b69ddf245	100	0.9732122421264648
5bbdb212-4f4d-4994-bd75-73124cc6dfbd	200	0.8524600267410278
94f5c563-a2fa-4678-b419-fe05af1eb74c	500	0.8135194778442383
bc43a60f-84ec-43b8-8517-23caccc0da85	1000	0.7684694528579712
f4ebd885-9e69-461d-af6d-1c390a4a605b	10000	0.7661812901496887
8d10dc66-2dc5-412f-9b5f-d10a378b5622	100000	0.7452718615531921
0db9b4dd-edeb-436c-a45a-d4f4683a1486	20	0.9967448115348816
c06e6303-bce4-427c-9241-32dc54cfaef9	50	0.9873693585395813
3597aac7-7fe9-4957-94b5-60b00aa77b34	100	0.9647423028945923
cda513a7-4386-46d7-94c0-a27df0bd54df	200	0.8551787734031677
b80677d5-e75a-4e03-9e23-f122814776ba	500	0.7542094588279724
1c49721e-07fb-4d5d-879c-d884bcc2fd5d	1000	0.7529689073562622
27ddbeb3-716b-49e4-a7da-b0b56dc16bd7	10000	0.7463247776031494
66845969-4caa-4f90-9de1-a1ab98e6bcf7	100000	0.7530452609062195
5204d2e3-e2f7-4854-a2cd-3b7054ad917b	20	0.9995211958885193
bb31c9e9-bea4-41b7-b2a8-972e8a6b4e1b	50	0.9901253581047058
6e119436-5177-429a-8f1f-cdf7e54649b6	100	0.9598056077957153
8177681a-056d-427f-b9d8-9da98c9b0ce9	200	0.8759819269180298
6d45b9c7-616e-456c-8712-277dd4935a06	500	0.7945751547813416
70174613-35e2-410b-8a3c-06bf0688f29d	1000	0.739354133605957
0b55ec67-3865-4b4c-9f70-5a1fcdfc5443	10000	0.7627918124198914
6f93598e-b0e6-4a90-9a6c-0ecd8288e847	100000	0.7577400803565979
e36b762d-1557-4cb0-8106-05dfaba5c829	20	0.9977456331253052
d8eb4e81-6863-4090-9335-2407e64eaa03	50	0.9612632989883423
8c8af59a-a119-4f6e-8c2f-a235f7e7f693	100	0.9462756514549255
f6d19949-0eb7-47ee-9b7d-dff4b4bb6589	200	0.926535427570343
c3e72fb6-691e-4a22-a301-2cbf501aca55	500	0.8236386179924011
79f7f276-5477-4368-bcd4-396948275931	1000	0.7722333669662476
