run_id	n_simulations	nlp
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106660_afb3c79d	500	-13.900617599487305
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106668_73990528	1000	-14.57067584991455
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106677_763adf7a	10000	-14.972492218017578
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106685_6030be08	100000	-14.758625030517578
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106693_bbcbc31c	20	5.6302490234375
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106701_e1146238	50	5.845552444458008
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106709_e87b4539	100	-8.274298667907715
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106717_0d2d7892	200	-12.374251365661621
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106725_2416df80	500	-14.030869483947754
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106733_3e1504d8	1000	-14.52806568145752
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106741_c4fdde25	10000	-14.821290016174316
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106749_475925ae	100000	-14.80285358428955
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106758_1bb3a837	20	14.956731796264648
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106766_3b1eccdb	50	-3.418044328689575
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106774_05e86750	100	-9.104939460754395
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106782_ab18b309	200	-12.320798873901367
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106790_9acc8fe4	500	-14.057050704956055
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106798_d5dff9f5	1000	-14.673419952392578
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106806_147764a9	10000	-14.530684471130371
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106814_f4f53c4b	100000	-15.055509567260742
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106822_c91fbea7	20	28.651229858398438
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106830_67299386	50	5.634883403778076
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106838_5970dfdb	100	-8.882487297058105
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106847_0ee1926c	200	-11.616386413574219
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106855_afb08e90	500	-13.727336883544922
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106863_9a50c9d7	1000	-14.363709449768066
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106871_0ba79c57	10000	-15.081958770751953
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106879_8c25d5fb	100000	-14.3289794921875
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106888_7e5aeb0e	20	16.843053817749023
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106899_d86982ac	50	2.740274667739868
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106907_77712733	100	-9.002243995666504
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106915_4680c4ea	200	-11.920578002929688
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106923_a8fe2c20	500	-13.801092147827148
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106931_a6078096	1000	-14.744261741638184
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106940_d92fa234	10000	-14.97227668762207
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106948_78f26e10	100000	-15.101471900939941
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106956_4764e4d6	20	10.71161937713623
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106964_7c5d2977	50	-3.5005648136138916
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106973_afa9269f	100	-9.052205085754395
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106981_e26f2a60	200	-12.326427459716797
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106989_3c2fdc6b	500	-14.204497337341309
100622_lotvolt_without_latvar_newcprsr_sim_score_1655106997_203248e8	1000	-14.681649208068848
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107006_f63bf972	10000	-14.375142097473145
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107014_4ccb1ea0	100000	-14.814599990844727
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107022_5f14211c	20	20.525747299194336
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107030_b2eedc72	50	6.412284851074219
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107038_11312a7b	100	-7.386744022369385
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107046_f72ed9ce	200	-10.486680030822754
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107054_d7a7cf70	500	-13.542596817016602
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107063_536ba903	1000	-14.51062297821045
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107071_e69329d6	10000	-14.977409362792969
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107079_2be71f52	100000	-15.162704467773438
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107087_0e87278c	20	12.452996253967285
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107096_ae10fe57	50	-1.4376585483551025
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107104_9143cb25	100	-7.8472161293029785
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107112_1bcbbd57	200	-10.4812593460083
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107121_b427bd97	500	-14.298614501953125
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107129_ef9888b4	1000	-14.823080062866211
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107137_4e4fe814	10000	-15.147875785827637
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107145_1a45d853	100000	-15.288025856018066
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107153_0fad99cd	20	9.213210105895996
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107161_43f5dad0	50	-1.1118123531341553
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107170_45036a15	100	-8.528092384338379
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107179_adfd95ab	200	-11.942642211914062
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107187_5ab0d06b	500	-13.68682861328125
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107195_d7716156	1000	-14.367273330688477
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107203_35b3a97e	10000	-15.06432819366455
100622_lotvolt_without_latvar_newcprsr_sim_score_1655107211_9e41af95	100000	-14.67467975616455
