run_id	n_simulations	c2st_metric_mean
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330749_5bb13622	100	0.8768500685691833
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330758_5ca7cc25	200	0.8035499453544617
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330767_9beb2862	500	0.7880800366401672
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330775_3f01d670	1000	0.7754300236701965
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330784_11ae2059	10000	0.7460700273513794
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330793_4b19306f	100000	0.7455100417137146
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330801_16d6bb01	20	0.9916700720787048
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330810_1a2a599a	50	0.896049976348877
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330819_aa2a5828	100	0.8787400126457214
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330828_1dc12328	200	0.8255700469017029
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330838_f02fb231	500	0.7862899899482727
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330846_61ec3576	1000	0.804140031337738
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330855_548b08fc	10000	0.7608299851417542
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330864_a8bde476	100000	0.7733200192451477
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330875_8e4abf6c	20	0.9808500409126282
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330884_88afe5ad	50	0.9356900453567505
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330893_27db037e	100	0.9366399645805359
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330901_6148b113	200	0.8362500071525574
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330911_52b89f03	500	0.8058300018310547
030622_bis_lotvolt_latvar_cprsr_sim_score_1654330919_4606d2cd	1000	0.8147299885749817
